Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ImageLeft,Spreadsheet: ImageRight,Spreadsheet: ImageCentre,Spreadsheet: TextLeft,Spreadsheet: TextRight,Spreadsheet: TextCentre,Spreadsheet: Answer,Spreadsheet: OrLeft,Spreadsheet: OrRight,Spreadsheet: metadata,Spreadsheet: metadata2,Spreadsheet: randomize_superBlock,Manipulation: Spreadsheet
154,1689093596167,11/07/2023 16:39:56,1689079196167,-4,11/07/2023 08:39:56,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,70,trials,Screen 1,9h6dqb,1,response,right,892.6779999940482,883.1680000000051,892.6779999940482,892.6779999940482,883.1680000000051,892.6779999940482,1,892.6779999940482,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,12,blank.png,blank.png,blank.png,Clean,Dirty,Polluted,right,,,practice_incongruent,,,
155,1689093597324,11/07/2023 16:39:57,1689079197324,-4,11/07/2023 08:39:57,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,70,trials,Screen 2,vtanvj,2,continue,,666.5400000000081,666.5400000000081,666.5400000000081,666.5400000000081,666.5400000000081,666.5400000000081,1,666.5400000000081,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,12,blank.png,blank.png,blank.png,Clean,Dirty,Polluted,right,,,practice_incongruent,,,
156,1689093597816,11/07/2023 16:39:57,1689079197816,-4,11/07/2023 08:39:57,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,71,trials,Screen 1,9h6dqb,1,response,right,492.19699999998556,483.0219999999972,492.19699999998556,492.19699999998556,483.0219999999972,492.19699999998556,1,492.19699999998556,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,12,blank.png,blank.png,blank.png,Clean,Dirty,Disgust,right,,,practice_incongruent,,,
157,1689093598974,11/07/2023 16:39:58,1689079198974,-4,11/07/2023 08:39:58,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,71,trials,Screen 2,vtanvj,2,continue,,666.5939999999828,666.5939999999828,666.5939999999828,666.5939999999828,666.5939999999828,666.5939999999828,1,666.5939999999828,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,12,blank.png,blank.png,blank.png,Clean,Dirty,Disgust,right,,,practice_incongruent,,,
158,1689093599791,11/07/2023 16:39:59,1689079199791,-4,11/07/2023 08:39:59,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,72,trials,Screen 1,9h6dqb,1,response,right,816.5780000000086,799.9120000000112,816.5780000000086,816.5780000000086,799.9120000000112,816.5780000000086,0,816.5780000000086,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,12,blank.png,blank.png,blank.png,Clean,Dirty,Spotless,left,,,practice_incongruent,,,
159,1689093600941,11/07/2023 16:40:00,1689079200941,-4,11/07/2023 08:40:00,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,72,trials,Screen 2,vtanvj,2,continue,,666.5630000000237,666.5630000000237,666.5630000000237,666.5630000000237,666.5630000000237,666.5630000000237,1,666.5630000000237,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,12,blank.png,blank.png,blank.png,Clean,Dirty,Spotless,left,,,practice_incongruent,,,
160,1689093606748,11/07/2023 16:40:06,1689079206748,-4,11/07/2023 08:40:06,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,5,prepare1,Screen 1,6xowt1,1,continue,,5808.571999999986,5799.056999999972,5808.571999999986,5808.571999999986,5799.056999999972,5808.571999999986,1,5808.571999999986,0,0,,Space To Continue,space,8,object-41,prepare1,3,,af00009_fg.png,wf00009_fg.png,af00009_fg.png,Clean,Dirty,,,or,or,incongruent,,,
161,1689093606760,11/07/2023 16:40:06,1689079206760,-4,11/07/2023 08:40:06,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,5,prepare1,Screen 1,6xowt1,1,continue,,5815.780999999959,5799.056999999972,5815.780999999959,5815.780999999959,5799.056999999972,5815.780999999959,1,5815.780999999959,0,0,,Space To Continue,space,8,object-41,prepare1,3,,af00009_fg.png,wf00009_fg.png,af00009_fg.png,Clean,Dirty,,,or,or,incongruent,,,
162,1689093607854,11/07/2023 16:40:07,1689079207854,-4,11/07/2023 08:40:07,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,73,trials,Screen 1,9h6dqb,1,response,right,1115.3149999970337,1099.808000000019,1115.3149999970337,1115.3149999970337,1099.808000000019,1115.3149999970337,1,1115.3149999970337,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Filthy,right,or,or,incongruent,incon_Dir,,
163,1689093609006,11/07/2023 16:40:09,1689079209006,-4,11/07/2023 08:40:09,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,73,trials,Screen 2,vtanvj,2,continue,,666.5169999999925,666.5169999999925,666.5169999999925,666.5169999999925,666.5169999999925,666.5169999999925,1,666.5169999999925,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Filthy,right,or,or,incongruent,incon_Dir,,
164,1689093609540,11/07/2023 16:40:09,1689079209540,-4,11/07/2023 08:40:09,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,74,trials,Screen 1,9h6dqb,1,response,left,535.3150000000023,533.2829999999958,535.3150000000023,535.3150000000023,533.2829999999958,535.3150000000023,1,535.3150000000023,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Neat,left,or,or,incongruent,incon_Dir,,
165,1689093610706,11/07/2023 16:40:10,1689079210706,-4,11/07/2023 08:40:10,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,74,trials,Screen 2,vtanvj,2,continue,,666.5590000000084,666.5590000000084,666.5590000000084,666.5590000000084,666.5590000000084,666.5590000000084,1,666.5590000000084,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Neat,left,or,or,incongruent,incon_Dir,,
166,1689093611243,11/07/2023 16:40:11,1689079211243,-4,11/07/2023 08:40:11,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,75,trials,Screen 1,9h6dqb,1,response,right,538.4789999910572,533.2019999999902,538.4789999910572,538.4789999910572,533.2019999999902,538.4789999910572,1,538.4789999910572,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,wm00001_fg.png,Clean,Dirty,,right,or,or,incongruent,incon_Dir,,
167,1689093612405,11/07/2023 16:40:12,1689079212405,-4,11/07/2023 08:40:12,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,75,trials,Screen 2,vtanvj,2,continue,,666.551999999996,666.551999999996,666.551999999996,666.551999999996,666.551999999996,666.551999999996,1,666.551999999996,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,wm00001_fg.png,Clean,Dirty,,right,or,or,incongruent,incon_Dir,,
168,1689093613012,11/07/2023 16:40:13,1689079213012,-4,11/07/2023 08:40:13,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,76,trials,Screen 1,9h6dqb,1,response,right,606.9369999940391,599.8660000000091,606.9369999940391,606.9369999940391,599.8660000000091,606.9369999940391,1,606.9369999940391,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,wf00009_fg.png,Clean,Dirty,,right,or,or,incongruent,incon_Dir,,
169,1689093614172,11/07/2023 16:40:14,1689079214172,-4,11/07/2023 08:40:14,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,76,trials,Screen 2,vtanvj,2,continue,,666.6200000000244,666.6200000000244,666.6200000000244,666.6200000000244,666.6200000000244,666.6200000000244,1,666.6200000000244,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,wf00009_fg.png,Clean,Dirty,,right,or,or,incongruent,incon_Dir,,
170,1689093615030,11/07/2023 16:40:15,1689079215030,-4,11/07/2023 08:40:15,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,77,trials,Screen 1,9h6dqb,1,response,left,858.5359999940265,849.8359999999811,858.5359999940265,858.5359999940265,849.8359999999811,858.5359999940265,1,858.5359999940265,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Pristine,left,or,or,incongruent,incon_Dir,,
171,1689093616189,11/07/2023 16:40:16,1689079216189,-4,11/07/2023 08:40:16,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,77,trials,Screen 2,vtanvj,2,continue,,667.5210000000079,667.5210000000079,667.5210000000079,667.5210000000079,667.5210000000079,667.5210000000079,1,667.5210000000079,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Pristine,left,or,or,incongruent,incon_Dir,,
172,1689093617306,11/07/2023 16:40:17,1689079217306,-4,11/07/2023 08:40:17,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,78,trials,Screen 1,9h6dqb,1,response,left,1117.7939999940281,1115.3849999999802,1117.7939999940281,1117.7939999940281,1115.3849999999802,1117.7939999940281,0,1117.7939999940281,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Infected,right,or,or,incongruent,incon_Dir,,
173,1689093618471,11/07/2023 16:40:18,1689079218471,-4,11/07/2023 08:40:18,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,78,trials,Screen 2,vtanvj,2,continue,,666.5760000000009,666.5760000000009,666.5760000000009,666.5760000000009,666.5760000000009,666.5760000000009,1,666.5760000000009,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Infected,right,or,or,incongruent,incon_Dir,,
174,1689093619499,11/07/2023 16:40:19,1689079219499,-4,11/07/2023 08:40:19,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,79,trials,Screen 1,9h6dqb,1,response,right,1028.3340000000026,1016.695000000007,1028.3340000000026,1028.3340000000026,1016.695000000007,1028.3340000000026,1,1028.3340000000026,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Gross,right,or,or,incongruent,incon_Dir,,
175,1689093620654,11/07/2023 16:40:20,1689079220654,-4,11/07/2023 08:40:20,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,79,trials,Screen 2,vtanvj,2,continue,,666.6330000000016,666.6330000000016,666.6330000000016,666.6330000000016,666.6330000000016,666.6330000000016,1,666.6330000000016,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Gross,right,or,or,incongruent,incon_Dir,,
176,1689093621328,11/07/2023 16:40:21,1689079221328,-4,11/07/2023 08:40:21,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,80,trials,Screen 1,9h6dqb,1,response,right,674.3839999880875,666.4550000000163,674.3839999880875,674.3839999880875,666.4550000000163,674.3839999880875,0,674.3839999880875,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,am00011_fg.png,Clean,Dirty,,left,or,or,incongruent,incon_Dir,,
177,1689093622487,11/07/2023 16:40:22,1689079222487,-4,11/07/2023 08:40:22,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,80,trials,Screen 2,vtanvj,2,continue,,666.1730000000098,666.1730000000098,666.1730000000098,666.1730000000098,666.1730000000098,666.1730000000098,1,666.1730000000098,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,am00011_fg.png,Clean,Dirty,,left,or,or,incongruent,incon_Dir,,
178,1689093623725,11/07/2023 16:40:23,1689079223725,-4,11/07/2023 08:40:23,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,81,trials,Screen 1,9h6dqb,1,response,right,1238.6809999910474,1233.2509999999893,1238.6809999910474,1238.6809999910474,1233.2509999999893,1238.6809999910474,0,1238.6809999910474,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,af00002_fg.png,Clean,Dirty,,left,or,or,incongruent,incon_Dir,,
179,1689093624887,11/07/2023 16:40:24,1689079224887,-4,11/07/2023 08:40:24,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,81,trials,Screen 2,vtanvj,2,continue,,666.5950000000012,666.5950000000012,666.5950000000012,666.5950000000012,666.5950000000012,666.5950000000012,1,666.5950000000012,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,af00002_fg.png,Clean,Dirty,,left,or,or,incongruent,incon_Dir,,
180,1689093625562,11/07/2023 16:40:25,1689079225562,-4,11/07/2023 08:40:25,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,82,trials,Screen 1,9h6dqb,1,response,left,676.4719999910449,666.5879999999888,676.4719999910449,676.4719999910449,666.5879999999888,676.4719999910449,1,676.4719999910449,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,af00009_fg.png,Clean,Dirty,,left,or,or,incongruent,incon_Dir,,
181,1689093626720,11/07/2023 16:40:26,1689079226720,-4,11/07/2023 08:40:26,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,82,trials,Screen 2,vtanvj,2,continue,,666.5469999999914,666.5469999999914,666.5469999999914,666.5469999999914,666.5469999999914,666.5469999999914,1,666.5469999999914,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,af00009_fg.png,Clean,Dirty,,left,or,or,incongruent,incon_Dir,,
182,1689093628247,11/07/2023 16:40:28,1689079228247,-4,11/07/2023 08:40:28,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,83,trials,Screen 1,9h6dqb,1,response,left,1527.8449999970326,1516.3800000000047,1527.8449999970326,1527.8449999970326,1516.3800000000047,1527.8449999970326,1,1527.8449999970326,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Sterile,left,or,or,incongruent,incon_Dir,,
183,1689093629402,11/07/2023 16:40:29,1689079229402,-4,11/07/2023 08:40:29,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,83,trials,Screen 2,vtanvj,2,continue,,666.5690000000177,666.5690000000177,666.5690000000177,666.5690000000177,666.5690000000177,666.5690000000177,1,666.5690000000177,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Sterile,left,or,or,incongruent,incon_Dir,,
184,1689093631127,11/07/2023 16:40:31,1689079231127,-4,11/07/2023 08:40:31,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,84,trials,Screen 1,9h6dqb,1,response,right,1725.5229999910516,1716.2479999999923,1725.5229999910516,1725.5229999910516,1716.2479999999923,1725.5229999910516,1,1725.5229999910516,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,wf00004_fg.png,Clean,Dirty,,right,or,or,incongruent,incon_Dir,,
185,1689093632285,11/07/2023 16:40:32,1689079232285,-4,11/07/2023 08:40:32,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,84,trials,Screen 2,vtanvj,2,continue,,666.5389999999898,666.5389999999898,666.5389999999898,666.5389999999898,666.5389999999898,666.5389999999898,1,666.5389999999898,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,wf00004_fg.png,Clean,Dirty,,right,or,or,incongruent,incon_Dir,,
186,1689093633292,11/07/2023 16:40:33,1689079233292,-4,11/07/2023 08:40:33,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,85,trials,Screen 1,9h6dqb,1,response,left,1007.6959999910614,999.9040000000095,1007.6959999910614,1007.6959999910614,999.9040000000095,1007.6959999910614,0,1007.6959999910614,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,wm00012_fg.png,Clean,Dirty,,right,or,or,incongruent,incon_Dir,,
187,1689093634452,11/07/2023 16:40:34,1689079234452,-4,11/07/2023 08:40:34,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,85,trials,Screen 2,vtanvj,2,continue,,666.6929999999993,666.6929999999993,666.6929999999993,666.6929999999993,666.6929999999993,666.6929999999993,1,666.6929999999993,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,wm00012_fg.png,Clean,Dirty,,right,or,or,incongruent,incon_Dir,,
188,1689093635353,11/07/2023 16:40:35,1689079235353,-4,11/07/2023 08:40:35,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,86,trials,Screen 1,9h6dqb,1,response,right,902.3689999910712,899.7190000000119,902.3689999910712,902.3689999910712,899.7190000000119,902.3689999910712,0,902.3689999910712,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Hygenic,left,or,or,incongruent,incon_Dir,,
189,1689093636518,11/07/2023 16:40:36,1689079236518,-4,11/07/2023 08:40:36,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,86,trials,Screen 2,vtanvj,2,continue,,666.4389999999839,666.4389999999839,666.4389999999839,666.4389999999839,666.4389999999839,666.4389999999839,1,666.4389999999839,0,0,,Fixation Timing,Fixation,1,object-77,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Hygenic,left,or,or,incongruent,incon_Dir,,
190,1689093636791,11/07/2023 16:40:36,1689079236791,-4,11/07/2023 08:40:36,0,0,,,30612389,,9089067,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 114.0.0.0,1366x768,1821x833,,Implicit Attitudes Test (IAT) - White/Asian - Str+Int+Dir (Clone),1,IAT_Design_STR-INT-DIR,87,trials,Screen 1,9h6dqb,1,response,left,273.96499998809304,266.70800000001327,273.96499998809304,273.96499998809304,266.70800000001327,273.96499998809304,0,273.96499998809304,0,0,,Keyboard Response,keyboard,10,object-73,trials,3,13,af00009_fg.png,wf00009_fg.png,blank.png,Clean,Dirty,Tainted,right,or,or,incongruent,incon_Dir,,
